id;AfterPenaltyAway;AfterPenaltyHome;Away;Day;DivisionAway;DivisionHome;DivisionPlaceAway;DivisionPlaceDifference;DivisionPlaceHome;FavouriteStatusAway;FavouriteStatusHome;FocusedEvent;GameID;GameNumber;GoalsAway;GoalsHome;Home;Played;PrestigeCupAway;PrestigeCupHome;PrestigePointsBasic;PrestigePointsDivisionBasic;PrestigePointsFocusedEvent;PrestigePointsRivalryAway;PrestigePointsRivalryHome;PrestigePointsTotalAway;PrestigePointsTotalHome;TournamnetRound;RoutinePoints;SignAway;SignHome;TeamMotivationAway;TeamMotivationFavouriteStatusAway;TeamMotivationFavouriteStatusHome;TeamMotivationHome;TeamMotivationPreviousRoundAway;TeamMotivationPreviousRoundHome;TeamMotivationSituationAway;TeamMotivationSituationHome;TeamRankAway;TeamRankDifference;TeamRankDivisionAway;TeamRankDivisionDifference;TeamRankDivisionHome;TeamRankHome;TeamRivalryAway;TeamRivalryHome;TeamRivalryTotal;TeamTacticsAway;TeamTacticsGameValueAway;TeamTacticsGameValueHome;TeamTacticsHome;TeamTacticsValueAway;TeamTacticsValueHome;Tournament;TypeOfGame;Week;Winner;QualificationAway;QualificationHome;SchedulingIdentifyerAway;SchedulingIdentifyerHome
61;0;0;AF;11;Div 5;Div 6;7;0;7;Normal;Normal;;61;1;4;2;KU;1;-0.01;0.01;0.0;;;0.0;0.0;-0.01;0.01;Qualification;0;W;L;1.01;1.01;1.01;1.01125;1.01;1.015;0.0;0.0;49;-3;6;-3;3;46;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;2;AF;H3;I5;Seeding;Seeding
62;0;0;TA;11;Div 3;Div 3;3;5;8;Normal;Normal;;62;2;5;3;KS;1;0.0;0.0;0.0;;;0.0434782608695652;0.0434782608695652;0.0434782608695652;0.0434782608695652;Qualification;0;W;L;1.00125;1.0;0.96;0.9825;1.005;1.05;0.0;0.0;21;-1;4;-1;3;20;0.5;0.5;1.0;Drop back;0.269230769230769;0.346153846153846;Balanced;0.269230769230769;0.346153846153846;Cup;Playoff;2;TA;E1;D6;Seeding;Seeding
63;0;0;SOL;11;Div 4;Div 4;4;5;9;Favorite;Underdog;;63;3;9;1;SV;1;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;Qualification;0;W;L;0.933125;0.93;1.03;1.028125;0.9425;1.0225;0.0;0.0;40;17;7;3;10;57;0.0;0.0;0.0;Drop back;0.222222222222222;0.5;Balanced;0.222222222222222;0.5;Cup;Playoff;2;SOL;F5;G1;Seeding;Seeding
64;0;0;FF;11;Div 1;Div 2;9;-2;7;Normal;Normal;;64;4;8;2;HÖ;1;-0.01;0.01;0.0;;;0.130434782608696;0.130434782608696;0.120434782608696;0.140434782608696;Qualification;0;W;L;1.034375;1.05;1.02;1.04;0.9875;1.1;0.0;0.0;23;9;10;0;10;32;1.5;1.5;3.0;Drop back;0.225806451612903;0.436781609195402;Balanced;0.225806451612903;0.436781609195402;Cup;Playoff;2;FF;B3;C1;Seeding;Seeding
65;0;0;SL;11;Div 1;Div 4;6;-4;2;Favorite;Underdog;;65;5;7;0;TL;1;-0.04;0.04;0.0;;;0.0;0.0;-0.04;0.04;Qualification;0;W;L;1.00125;1.01;0.98;1.0025;0.975;1.07;0.0;0.0;6;25;4;0;4;31;0.0;0.0;0.0;Balanced;0.531645569620253;0.484536082474227;Balanced;0.531645569620253;0.484536082474227;Cup;Playoff;2;SL;B2;E7;Seeding;Seeding
66;0;0;SVF;11;Div 5;Div 5;1;5;6;Underdog;Favorite;;66;6;3;6;HH;1;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;Qualification;0;L;W;1.03875;1.09;0.98;0.98;0.885;0.98;0.0;0.0;56;-15;10;-7;3;41;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;2;HH;G6;H4;Seeding;Seeding
67;0;0;TBT;11;Div 3;Div 2;10;-9;1;Underdog;Favorite;;67;7;0;9;TG;1;0.01;-0.01;0.0;;;0.130434782608696;0.130434782608696;0.140434782608696;0.120434782608696;Qualification;0;L;W;1.081875;1.09;1.01;1.0025;1.0575;0.98;0.0;0.0;38;-33;9;-7;2;5;1.5;1.5;3.0;Balanced;0.439024390243902;0.321428571428571;Balanced;0.439024390243902;0.321428571428571;Cup;Playoff;2;TG;D3;C3;Seeding;Seeding
68;0;0;CHA;11;Div 4;Div 6;5;-2;3;Normal;Normal;;68;8;4;7;BI;1;-0.02;0.02;0.0;;;0.0;0.0;-0.02;0.02;Qualification;0;L;W;0.999375;1.05;1.04;1.04;0.8475;1.04;0.0;0.0;39;-5;6;-5;1;34;0.0;0.0;0.0;Balanced;0.409090909090909;0.5;Balanced;0.409090909090909;0.5;Cup;Playoff;2;BI;F2;I2;Seeding;Seeding
69;0;0;CJ;11;Div 4;Div 6;8;-2;6;Normal;Normal;;69;9;5;4;GC;1;-0.02;0.02;0.0;;;0.0;0.0;-0.02;0.02;Qualification;0;W;L;0.974375;0.98;1.03;1.029375;0.9575;1.0275;0.0;0.0;48;7;9;-2;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;2;CJ;F7;H6;Seeding;Seeding
70;0;0;GE;11;Div 6;Div 5;5;4;9;Normal;Normal;;70;10;1;3;SFI;1;0.01;-0.01;0.0;;;0.0;0.0;0.01;-0.01;Qualification;0;L;W;1.010625;1.01;1.05;1.0775;1.0125;1.16;0.0;0.0;50;-6;5;-1;4;44;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;Cup;Playoff;2;SFI;I7;G4;Seeding;Seeding
71;0;0;LION;11;Div 2;Div 3;4;-2;2;Normal;Normal;;71;11;5;3;DO;1;-0.01;0.01;0.0;;;0.0;0.0;-0.01;0.01;Qualification;0;W;L;1.01;1.03;1.0;0.986875;0.95;0.9475;0.0;0.0;24;4;9;-2;7;28;0.0;0.0;0.0;Balanced;0.5;0.178571428571429;Drop back;0.5;0.178571428571429;Cup;Playoff;2;LION;C7;E5;Seeding;Seeding
72;0;0;PF;11;Div 1;Div 3;1;3;4;Favorite;Underdog;;72;12;3;6;ISF;1;-0.02;0.02;0.0;;;0.130434782608696;0.130434782608696;0.110434782608696;0.150434782608696;Qualification;0;L;W;1.0075;1.03;1.01;0.99875;0.94;0.965;0.0;0.0;9;24;6;2;8;33;1.5;1.5;3.0;Balanced;0.571428571428571;0.51685393258427;Balanced;0.571428571428571;0.51685393258427;Cup;Playoff;2;ISF;B6;D4;Seeding;Seeding
73;0;0;SSL;11;Div 2;Div 5;2;3;5;Favorite;Underdog;;73;13;8;1;HS;1;-0.04;0.04;0.0;;;0.0;0.0;-0.04;0.04;Qualification;0;W;L;0.89375;0.92;1.08;1.06125;0.815;1.005;0.0;0.0;16;21;7;-5;2;37;0.0;0.0;0.0;Push up;0.764705882352941;0.5;Balanced;0.764705882352941;0.5;Cup;Playoff;2;SSL;D1;G5;Seeding;Seeding
74;0;0;BM;11;Div 6;Div 4;9;-6;3;Underdog;Favorite;;74;14;1;9;VP;1;0.02;-0.02;0.0;;;0.0;0.0;0.02;-0.02;Qualification;0;L;W;0.985;0.98;0.9;0.92;1.0;0.98;0.0;0.0;58;-29;8;-6;2;29;0.0;0.0;0.0;Balanced;0.5;0.127659574468085;Drop back;0.5;0.127659574468085;Cup;Playoff;2;VP;H7;F3;Seeding;Seeding
75;2;1;SOS;11;Div 6;Div 3;4;3;7;Underdog;Favorite;;75;15;5;5;BK;1;0.04;-0.04;0.0;;;0.0;0.0;0.04;-0.04;Qualification;0;W;L;1.051875;1.06;0.95;0.969375;1.0275;1.0275;0.0;0.0;47;-25;4;1;5;22;0.0;0.0;0.0;Balanced;0.5;0.656;Balanced;0.5;0.656;Cup;Playoff;2;SOS;I3;E2;Seeding;Seeding
76;0;0;SFÅ;11;Div 2;Div 1;9;1;10;Normal;Normal;;76;16;3;7;PBV;1;0.01;-0.01;0.0;;;0.0;0.0;0.01;-0.01;Qualification;0;L;W;1.0825;1.04;1.04;1.03625;1.21;1.025;0.0;0.0;8;11;3;6;9;19;0.0;0.0;0.0;Drop back;0.196428571428571;0.413793103448276;Balanced;0.196428571428571;0.413793103448276;Cup;Playoff;2;PBV;C4;B1;Seeding;Seeding
77;0;0;KN;11;Div 5;Div 6;10;-2;8;Normal;Normal;;77;17;6;1;MÖS;1;-0.01;0.01;0.0;;;0.0;0.0;-0.01;0.01;Qualification;0;W;L;1.02875;1.01;1.05;1.023125;1.085;0.9425;0.0;0.0;53;7;8;2;10;60;0.0;0.0;0.0;Balanced;0.491071428571428;0.5;Balanced;0.491071428571428;0.5;Cup;Playoff;2;KN;G3;H5;Seeding;Seeding
78;0;0;S;11;Div 4;Div 2;10;0;10;Underdog;Favorite;;78;18;0;9;TWL;1;0.02;-0.02;0.0;;;0.0;0.0;0.02;-0.02;Qualification;0;L;W;1.0875;1.09;0.93;0.965;1.08;1.07;0.0;0.0;42;-28;8;-2;6;14;0.0;0.0;0.0;Balanced;0.386363636363636;0.235294117647059;Drop back;0.386363636363636;0.235294117647059;Cup;Playoff;2;TWL;F6;C5;Seeding;Seeding
79;0;0;CN;11;Div 6;Div 4;2;-1;1;Underdog;Favorite;;79;19;2;8;TW;1;0.02;-0.02;0.0;;;0.0;0.0;0.02;-0.02;Qualification;0;L;W;0.97125;0.97;0.9;0.906875;0.975;0.9275;0.0;0.0;52;-17;6;-1;5;35;0.0;0.0;0.0;Balanced;0.5;0.397727272727273;Balanced;0.5;0.397727272727273;Cup;Playoff;2;TW;I1;E6;Seeding;Seeding
80;0;0;SSM;11;Div 1;Div 3;7;-1;6;Normal;Normal;;80;20;1;8;SST;1;-0.02;0.02;0.0;;;0.0;0.0;-0.02;0.02;Qualification;0;L;W;1.025;1.04;0.96;0.983125;0.98;1.0525;0.0;0.0;15;3;8;-6;2;18;0.0;0.0;0.0;Balanced;0.369565217391304;0.666666666666667;Balanced;0.369565217391304;0.666666666666667;Cup;Playoff;2;SST;B4;D7;Seeding;Seeding
81;0;0;PA;11;Div 2;Div 2;8;-3;5;Normal;Normal;;81;21;5;1;LEO;1;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;Qualification;0;W;L;1.031875;1.04;1.03;1.01625;1.0075;0.975;0.0;0.0;17;-5;8;-3;5;12;0.0;0.0;0.0;Balanced;0.583333333333333;0.678571428571429;Balanced;0.583333333333333;0.678571428571429;Cup;Playoff;2;PA;C2;D2;Seeding;Seeding
82;0;0;ARK;11;Div 6;Div 1;1;3;4;Underdog;Favorite;;82;22;4;5;SFA;1;0.16;-0.16;0.0;;;0.0;0.0;0.16;-0.16;Qualification;0;L;W;1.028125;1.05;0.95;0.958125;0.9625;0.9825;0.0;0.0;36;-32;2;1;3;4;0.0;0.0;0.0;Balanced;0.5;0.591836734693878;Balanced;0.5;0.591836734693878;Cup;Playoff;2;SFA;I6;B5;Seeding;Seeding
83;0;0;LOD;11;Div 4;Div 5;6;-4;2;Favorite;Underdog;;83;23;6;1;ELD;1;-0.01;0.01;0.0;;;0.0;0.0;-0.01;0.01;Qualification;0;W;L;0.966875;0.9;1.01;0.985625;1.1675;0.9125;0.0;0.0;25;29;1;8;9;54;0.0;0.0;0.0;Balanced;0.484375;0.5;Balanced;0.484375;0.5;Cup;Playoff;2;LOD;F4;G7;Seeding;Seeding
84;0;0;TH;11;Div 3;Div 5;1;2;3;Big favorite;Big underdog;;84;24;5;2;NS;1;-0.02;0.02;0.0;;;0.0;0.0;-0.02;0.02;Qualification;0;W;L;1.01;1.03;1.08;1.014375;0.95;0.8175;0.0;0.0;11;40;1;6;7;51;0.0;0.0;0.0;Drop back;0.2;0.5;Balanced;0.2;0.5;Cup;Playoff;2;TH;E4;H2;Seeding;Seeding
85;0;0;ÖR;11;Div 6;Div 2;10;-7;3;Big underdog;Big favorite;;85;25;0;10;ÖD;1;0.08;-0.08;0.0;;;0.0;0.0;0.08;-0.08;Qualification;0;L;W;1.15625;1.19;0.87;0.895;1.055;0.97;0.0;0.0;59;-56;9;-8;1;3;0.0;0.0;0.0;Balanced;0.5;0.551282051282051;Balanced;0.5;0.551282051282051;Cup;Playoff;2;ÖD;I4;B7;Seeding;Seeding
86;0;0;MS;11;Div 3;Div 3;5;4;9;Favorite;Underdog;;86;26;7;1;EAG;1;0.0;0.0;0.0;;;0.0434782608695652;0.0434782608695652;0.0434782608695652;0.0434782608695652;Qualification;0;W;L;0.929375;0.91;1.03;1.035;0.9875;1.05;0.0;0.0;26;17;6;4;10;43;0.5;0.5;1.0;Balanced;0.533333333333333;0.529411764705882;Balanced;0.533333333333333;0.529411764705882;Cup;Playoff;2;MS;D5;E3;Seeding;Seeding
87;0;0;VIK;11;Div 2;Div 4;6;1;7;Favorite;Underdog;;87;27;7;3;SS;1;-0.02;0.02;0.0;;;0.0;0.0;-0.02;0.02;Qualification;0;W;L;0.974375;0.97;1.05;1.076875;0.9875;1.1575;0.0;0.0;10;20;4;-1;3;30;0.0;0.0;0.0;Drop back;0.25;0.0677966101694915;Drop back;0.25;0.0677966101694915;Cup;Playoff;2;VIK;C6;F1;Seeding;Seeding
88;0;0;TD;11;Div 5;Div 5;8;-4;4;Favorite;Underdog;;88;28;7;5;COB;1;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;Qualification;0;W;L;1.03875;0.99;1.08;1.05375;1.185;0.975;0.0;0.0;27;18;1;4;5;45;0.0;0.0;0.0;Drop back;0.0166666666666667;0.5;Balanced;0.0166666666666667;0.5;Cup;Playoff;2;TD;G2;H1;Seeding;Seeding
89;0;0;ARK;15;;;1;7;8;Big favorite;Big underdog;;89;1;9;1;MÖS;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;3;0;W;L;1.103125;1.03;1.13;1.273125;0.9625;0.9425;0.09;0.19;36;24;2;8;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;3;ARK;;;ScheduleDraw;ScheduleDraw
90;0;0;BM;15;;;9;-3;6;Underdog;Favorite;;90;2;2;5;GC;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;3;0;L;W;1.2275;1.05;0.97;1.174375;1.0;1.0275;0.19;0.19;58;-3;8;-1;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;3;GC;;;ScheduleDraw;ScheduleDraw
91;0;0;SOS;15;;;4;-2;2;Normal;Normal;;91;3;8;4;CN;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;3;0;W;L;1.196875;1.0;0.95;1.14625;1.0275;0.975;0.19;0.19;47;5;4;2;6;52;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;3;SOS;;;ScheduleDraw;ScheduleDraw
92;0;0;ÖR;15;;;10;-7;3;Big underdog;Big favorite;;92;4;0;9;BI;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;3;0;L;W;1.24875;1.06;0.88;1.11;1.055;1.04;0.19;0.19;59;-25;9;-8;1;34;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;3;BI;;;ScheduleDraw;ScheduleDraw
93;0;0;GE;15;;;5;2;7;Normal;Normal;;93;5;7;2;KU;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;3;0;W;L;1.223125;1.04;0.97;1.17125;1.0125;1.015;0.19;0.19;50;-4;5;-2;3;46;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;3;GE;;;ScheduleDraw;ScheduleDraw
94;0;0;AF;15;;;7;1;8;Underdog;Favorite;;94;1;3;4;TD;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;3;0;L;W;1.36;1.09;1.03;1.35875;1.01;1.185;0.29;0.29;49;-22;6;-5;1;27;0.0;0.0;0.0;Balanced;0.5;0.0166666666666667;Drop back;0.5;0.0166666666666667;5;Group;3;TD;;;ScheduleDraw;ScheduleDraw
95;0;0;SFI;15;;;9;1;10;Favorite;Underdog;;95;2;8;1;KN;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;3;0;W;L;1.3;0.96;1.09;1.37875;1.16;1.085;0.29;0.29;44;9;4;4;8;53;0.0;0.0;0.0;Balanced;0.5;0.491071428571428;Balanced;0.5;0.491071428571428;5;Group;3;SFI;;;ScheduleDraw;ScheduleDraw
96;0;0;NS;15;;;3;2;5;Normal;Normal;;96;3;2;7;HS;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;3;0;L;W;1.281875;1.05;1.03;1.31375;0.8175;1.005;0.29;0.29;51;-14;7;-5;2;37;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;3;HS;;;ScheduleDraw;ScheduleDraw
97;0;0;ELD;15;;;2;-1;1;Normal;Normal;;97;4;2;6;SVF;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;3;0;L;W;1.230625;0.95;1.0;1.16125;0.9125;0.885;0.29;0.19;54;2;9;1;10;56;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;3;SVF;;;ScheduleDraw;ScheduleDraw
98;0;0;HH;15;;;6;-2;4;Normal;Normal;;98;5;4;6;COB;1;;;0.0;-0.03;;0.0;0.0;-0.03;-0.03;3;0;L;W;1.3;1.02;0.96;1.25375;0.98;0.975;0.29;0.29;41;4;3;2;5;45;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;5;Group;3;COB;;;ScheduleDraw;ScheduleDraw
99;0;0;CJ;15;;;8;-7;1;Underdog;Favorite;;99;1;4;6;TW;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;3;0;L;W;1.324375;1.06;0.98;1.156875;0.9575;0.9275;0.29;0.19;48;-13;9;-4;5;35;0.0;0.0;0.0;Balanced;0.5;0.397727272727273;Balanced;0.5;0.397727272727273;4;Group;3;TW;;;ScheduleDraw;ScheduleDraw
100;0;0;SS;15;;;7;-5;2;Underdog;Favorite;;100;2;4;5;TL;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;3;0;L;W;1.396875;1.09;0.92;1.2475;1.1575;1.07;0.29;0.29;30;1;3;1;4;31;0.0;0.0;0.0;Drop back;0.0677966101694915;0.484536082474227;Balanced;0.0677966101694915;0.484536082474227;4;Group;3;TL;;;ScheduleDraw;ScheduleDraw
101;0;0;SOL;15;;;4;1;5;Normal;Normal;;101;3;7;2;CHA;1;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;3;0;W;L;1.268125;0.99;0.99;1.244375;0.9425;0.8475;0.29;0.29;40;-1;7;-1;6;39;0.5;0.5;1.0;Drop back;0.222222222222222;0.409090909090909;Balanced;0.222222222222222;0.409090909090909;4;Group;3;SOL;;;ScheduleDraw;ScheduleDraw
102;0;0;S;15;;;10;-7;3;Big underdog;Big favorite;;102;4;2;4;VP;1;;;0.0;-0.01;;0.0434782608695652;0.0434782608695652;0.0334782608695652;0.0334782608695652;3;0;L;W;1.3175;1.01;1.03;1.3075;1.08;0.98;0.29;0.29;42;-13;8;-6;2;29;0.5;0.5;1.0;Balanced;0.386363636363636;0.127659574468085;Drop back;0.386363636363636;0.127659574468085;4;Group;3;VP;;;ScheduleDraw;ScheduleDraw
103;0;0;SV;15;;;9;-3;6;Big underdog;Big favorite;;103;5;0;10;LOD;1;;;0.0;-0.01;;0.0;0.0;-0.01;-0.01;3;0;L;W;1.258125;0.95;0.97;1.309375;1.0225;1.1675;0.29;0.29;57;-32;10;-9;1;25;0.0;0.0;0.0;Balanced;0.5;0.484375;Balanced;0.5;0.484375;4;Group;3;LOD;;;ScheduleDraw;ScheduleDraw
104;0;0;EAG;15;;;9;1;10;Normal;Normal;;104;1;7;3;TBT;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;3;0;W;L;1.265;0.95;0.99;1.296875;1.05;1.0575;0.29;0.29;43;-5;10;-1;9;38;0.0;0.0;0.0;Balanced;0.529411764705882;0.439024390243902;Balanced;0.529411764705882;0.439024390243902;3;Group;3;EAG;;;ScheduleDraw;ScheduleDraw
105;0;0;DO;15;;;2;2;4;Normal;Normal;;105;2;2;6;ISF;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;3;0;L;W;1.284375;1.01;1.02;1.29625;0.9475;0.965;0.29;0.29;28;5;7;1;8;33;0.0;0.0;0.0;Drop back;0.178571428571429;0.51685393258427;Balanced;0.178571428571429;0.51685393258427;3;Group;3;ISF;;;ScheduleDraw;ScheduleDraw
106;0;0;TH;15;;;1;4;5;Favorite;Underdog;;106;3;5;5;MS;1;;;0.0;0.01;;0.0;0.0;0.01;0.01;3;0;D;D;1.1925;1.02;1.09;1.354375;0.95;0.9875;0.19;0.29;11;15;1;5;6;26;0.0;0.0;0.0;Drop back;0.2;0.533333333333333;Balanced;0.2;0.533333333333333;3;Group;3;Draw;;;ScheduleDraw;ScheduleDraw
107;0;0;SST;15;;;6;2;8;Normal;Normal;;107;4;4;7;KS;1;;;0.0;0.01;;0.130434782608696;0.130434782608696;0.140434782608696;0.140434782608696;3;0;L;W;1.340625;1.05;1.02;1.3175;1.0525;1.05;0.29;0.29;18;2;2;1;3;20;1.5;1.5;3.0;Balanced;0.666666666666667;0.346153846153846;Balanced;0.666666666666667;0.346153846153846;3;Group;3;KS;;;ScheduleDraw;ScheduleDraw
108;0;0;BK;15;;;7;-4;3;Underdog;Favorite;;108;5;0;9;TA;1;;;0.0;0.01;;0.0869565217391304;0.0869565217391304;0.0969565217391304;0.0969565217391304;3;0;L;W;1.274375;0.97;0.98;1.27625;1.0275;1.005;0.29;0.29;22;-1;5;-1;4;21;1.0;1.0;2.0;Balanced;0.656;0.269230769230769;Drop back;0.656;0.269230769230769;3;Group;3;TA;;;ScheduleDraw;ScheduleDraw
109;0;0;SSL;15;;;2;1;3;Underdog;Favorite;;109;1;3;7;ÖD;1;;;0.0;0.03;;0.0;0.0;0.03;0.03;3;0;L;W;1.30375;1.08;0.93;1.23;0.815;0.97;0.29;0.29;16;-13;7;-6;1;3;0.0;0.0;0.0;Push up;0.764705882352941;0.551282051282051;Balanced;0.764705882352941;0.551282051282051;2;Group;3;ÖD;;;ScheduleDraw;ScheduleDraw
110;0;0;PA;15;;;8;-1;7;Normal;Normal;;110;2;9;1;HÖ;1;;;0.0;0.03;;0.0434782608695652;0.0434782608695652;0.0734782608695652;0.0734782608695652;3;0;W;L;1.254375;0.95;1.03;1.3375;1.0075;1.1;0.29;0.29;17;15;8;2;10;32;0.5;0.5;1.0;Balanced;0.583333333333333;0.436781609195402;Balanced;0.583333333333333;0.436781609195402;2;Group;3;PA;;;ScheduleDraw;ScheduleDraw
111;0;0;LEO;15;;;5;-4;1;Underdog;Favorite;;111;3;4;6;TG;1;;;0.0;0.03;;0.0434782608695652;0.0434782608695652;0.0734782608695652;0.0734782608695652;3;0;L;W;1.27625;0.99;0.96;1.155;0.975;0.98;0.29;0.19;12;-7;5;-3;2;5;0.5;0.5;1.0;Balanced;0.678571428571429;0.321428571428571;Balanced;0.678571428571429;0.321428571428571;2;Group;3;TG;;;ScheduleDraw;ScheduleDraw
112;0;0;TWL;15;;;10;-1;9;Underdog;Favorite;;112;4;2;5;SFÅ;1;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;3;0;L;W;1.3525;1.06;0.96;1.3125;1.07;1.21;0.29;0.29;14;-6;6;-3;3;8;2.0;2.0;4.0;Drop back;0.235294117647059;0.196428571428571;Drop back;0.235294117647059;0.196428571428571;2;Group;3;SFÅ;;;ScheduleDraw;ScheduleDraw
113;0;0;LION;15;;;4;2;6;Normal;Normal;;113;5;3;10;VIK;1;;;0.0;0.03;;0.173913043478261;0.173913043478261;0.203913043478261;0.203913043478261;3;0;L;W;1.2475;0.96;0.95;1.249375;0.95;0.9875;0.29;0.29;24;-14;9;-5;4;10;2.0;2.0;4.0;Balanced;0.5;0.25;Drop back;0.5;0.25;2;Group;3;VIK;;;ScheduleDraw;ScheduleDraw
114;0;0;PF;15;;;1;1;2;Underdog;Favorite;;114;1;0;9;KÄ;1;;;0.0;0.05;;0.0;0.0;0.05;0.05;3;0;L;W;1.22;1.06;0.9;1.2175;0.94;1.01;0.19;0.29;9;-8;6;-5;1;1;0.0;0.0;0.0;Balanced;0.571428571428571;0.410958904109589;Balanced;0.571428571428571;0.410958904109589;1;Group;3;KÄ;;;ScheduleDraw;ScheduleDraw
115;0;0;SSM;15;;;7;1;8;Underdog;Favorite;;115;2;0;10;DBL;1;;;0.0;0.05;;0.0434782608695652;0.0434782608695652;0.0934782608695652;0.0934782608695652;3;0;L;W;1.27;0.98;1.01;1.321875;0.98;1.0975;0.29;0.29;15;-13;8;-6;2;2;0.5;0.5;1.0;Balanced;0.369565217391304;0.1;Drop back;0.369565217391304;0.1;1;Group;3;DBL;;;ScheduleDraw;ScheduleDraw
116;0;0;ZB;15;;;5;-2;3;Underdog;Favorite;;116;3;4;2;SF;1;;;0.0;0.05;;0.739130434782609;0.739130434782609;0.789130434782609;0.789130434782609;3;0;W;L;1.299375;1.02;0.9;1.214375;0.9775;0.9975;0.29;0.29;13;-6;7;-2;5;7;8.5;8.5;17.0;Balanced;0.595238095238095;0.5;Balanced;0.595238095238095;0.5;1;Group;3;ZB;;;ScheduleDraw;ScheduleDraw
117;0;0;SL;15;;;6;4;10;Favorite;Underdog;;117;4;9;0;PBV;1;;;0.0;0.05;;0.478260869565217;0.478260869565217;0.528260869565217;0.528260869565217;3;0;W;L;1.30625;1.03;1.05;1.33375;0.975;1.025;0.29;0.29;6;13;4;5;9;19;5.5;5.5;11.0;Balanced;0.531645569620253;0.413793103448276;Balanced;0.531645569620253;0.413793103448276;1;Group;3;SL;;;ScheduleDraw;ScheduleDraw
118;0;0;SFA;15;;;4;5;9;Big favorite;Big underdog;;118;5;7;2;FF;1;;;0.0;0.05;;0.0;0.0;0.05;0.05;3;0;W;L;1.143125;0.81;1.19;1.429375;0.9825;0.9875;0.29;0.29;4;19;3;7;10;23;0.0;0.0;0.0;Balanced;0.591836734693878;0.225806451612903;Drop back;0.591836734693878;0.225806451612903;1;Group;3;SFA;;;ScheduleDraw;ScheduleDraw
119;0;0;KU;22;;;7;1;8;Favorite;Underdog;Relegation battle;119;1;9;1;MÖS;1;;;0.0;-0.05;0.03;0.0;0.0;-0.02;-0.02;4;0;W;L;1.18625;0.99;1.0;1.175625;1.015;0.9425;0.19;0.19;46;14;3;7;10;60;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;4;KU;;;ScheduleDraw;ScheduleDraw
120;0;0;CN;22;;;2;4;6;Favorite;Underdog;;120;2;5;8;GC;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;4;0;L;W;1.13875;0.94;1.01;1.204375;0.975;1.0275;0.19;0.19;52;3;6;1;7;55;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;4;GC;;;ScheduleDraw;ScheduleDraw
121;0;0;ARK;22;;;1;8;9;Big favorite;Big underdog;;121;3;8;0;BM;1;;;0.0;-0.05;;0.0;0.0;-0.05;-0.05;4;0;W;L;0.930625;0.8;1.15;1.3025;0.9625;1.0;0.09;0.19;36;22;2;6;8;58;0.0;0.0;0.0;Balanced;0.5;0.5;Balanced;0.5;0.5;6;Group;4;ARK;;;ScheduleDraw;ScheduleDraw
