id;Ability;DefensiveAbility;DivisionRank;Fitness;GKPosExperience;LMPosExperience;Nation_id;OffensiveAbility;PlayerMotivation;Name;Position;RMPosExperience;Routine;RoutineRank;STPosExperience;Team;TeamPlayerID;Image;PlayerChemistry;Age;Personlighet;Extrovert_Introvert;E_I;Sinnesfornimmelse_Intuition;S_N;Tanke_Kansla;T_K;Bedomning_Perception;B_P;Personlighetsgrupp;Personlighetsbeskrivning;langre_personlighetsbeskrivning
82;2.94611759828464;3.02089762998321;;1.0;0.75;0.75;4;2.87133756658607;1.0015;Fonar Salkes;HM;1.0;16;0.19047619047619;0.75;SF;SF1;Fonar_Salkes.png;1.012;25;ISKB;64;I;34;S;51;K;27;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
83;3.65706293843585;2.97582430321417;20;0.98;0.75;0.75;10;4.33830157365753;1.5;Fran Monea;HM;1.0;4;0.0476190476190476;0.75;LOD;LOD1;Fran_Monea.png;1.188;31;ENKB;27;E;68;N;84;K;16;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
84;3.30198728246648;3.42516865376203;;1.0;0.75;0.75;18;3.21986636826945;1.43;Francis Loow;F;0.75;4;0.0476190476190476;1.0;ARK;ARK2;Francis_Loow.png;1.17;27;ENTP;30;E;100;N;43;T;69;P;Analytiker;Debatören;Smart, nyfiken tänkare som inte kan motstå en intellektuell utmaning
85;2.64149303940635;2.88523881502674;;1.0;1.0;0.75;50;2.27587437597577;1.5;Fredrik Börjesson;MV;0.75;6;0.0714285714285714;0.75;HH;HH4;Fredrik_Börjesson.png;1.39;25;ESKB;1;E;17;S;61;K;9;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
86;3.47489903902727;3.34034768402512;;1.0;0.75;0.75;31;3.60945039402942;0.9835;Fredrik Freeson;HM;1.0;12;0.142857142857143;0.75;SL;SL1;Fredrik_Freeson.png;1.126;26;ISKP;78;I;1;S;56;K;70;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
87;4.68716254000639;4.93699903585444;;1.0;0.75;0.75;15;4.52060487610769;1.495;Fredrik Kääkä;F;0.75;37;0.44047619047619;1.0;SSM;SSM3;Fredrik_Kääkä.png;0.834;30;INKB;84;I;85;N;64;K;38;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
88;2.79020248538037;2.46647670606618;;1.0;0.75;0.75;10;3.00601967158982;0.97;Fro Gasian;F;0.75;9;0.107142857142857;1.0;GC;GC2;Fro_Gasian.png;1.174;26;ESKB;16;E;15;S;66;K;39;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
89;3.82585934097434;3.6180652719645;;1.0;1.0;0.75;37;4.1375504444891;0.9945;Fu Xian;MV;0.75;9;0.107142857142857;0.75;SSL;SSL3;Fu_Xian.png;1.08833333333333;29;ENKP;17;E;99;N;93;K;86;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
90;3.19911937722535;4.24451475650048;;1.0;0.75;1.0;2;2.15372399795021;1.0;Gadgo Oleastro;VM;0.75;3;0.0357142857142857;0.75;TH;TH1;Gadgo_Oleastro.png;1.018;25;ENKB;18;E;89;N;64;K;8;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
91;4.2771051082797;4.08947575388251;;0.99;0.75;0.75;46;4.46473446267688;1.5;Gaess Skili;HM;1.0;40;0.476190476190476;0.75;LION;LION2;Gaess_Skili.png;0.89;26;ESKP;16;E;21;S;70;K;83;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
92;1.78437841423013;1.36145390318553;;1.0;0.75;0.75;51;2.20730292527474;1.48;Gainlauf Antlofven;HM;1.0;0;0.0;0.75;NS;NS2;Gainlauf_Antlofven.png;0.975;26;ESTB;26;E;22;S;19;T;9;B;Bevakare;Verkställaren;Utmärkt administratör, oöverträffad förmåga att hantera saker och människor
93;2.62139094497799;3.51917571809194;;1.0;1.0;0.75;45;1.27471378530708;1.5;Gastom Allmon;MV;0.75;1;0.0119047619047619;0.75;CJ;CJ5;Gastom_Allmon.png;1.08333333333333;20;ENTB;27;E;93;N;35;T;7;B;Analytiker;Befälhavaren;Modig, fantasifull ledaretyp med stark vilja. Hittar alltid en väg, eller skapar den
94;3.68779890881315;3.28402642824908;;1.0;0.75;1.0;17;4.09157138937723;1.095;Gaulo Evardo;VM;0.75;0;0.0;0.75;ARK;ARK3;Gaulo_Evardo.png;0.991666666666667;25;ENKB;28;E;81;N;88;K;9;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
95;5.09565346654481;5.09216148369722;10;0.93;0.75;0.75;50;5.09914544939239;0.64;Geier Moen;HM;1.0;26;0.30952380952381;0.75;LEO;LEO3;Geier_Moen.png;1.088;28;ESKP;4;E;20;S;60;K;55;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
96;2.17835684102805;2.18701179092513;;0.89;1.0;0.75;28;2.16537441618241;0.5;Georgi Plattas;MV;0.75;4;0.0476190476190476;0.75;KN;KN2;Georgi_Plattas.png;0.93;27;INTB;88;I;66;N;28;T;30;B;Analytiker;Arkitekten;Fantasifull och strategisk tänkare, med en plan för allt
97;3.59841314502145;3.76389176037594;;1.0;0.75;0.75;7;3.43293452966696;1.493;Georgi Zimbad;HM;1.0;3;0.0357142857142857;0.75;TH;TH2;Georgi_Zimbad.png;1.052;27;ENKP;21;E;57;N;80;K;52;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
98;2.8677291036467;3.213034092906;;1.0;0.75;0.75;33;2.63752577747384;0.925;Gerad Chibam;F;0.75;12;0.142857142857143;1.0;ARK;ARK4;Gerad_Chibam.png;1.204;25;ENKB;5;E;84;N;58;K;13;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
99;1.16142703471587;0.439740509864912;;1.0;0.75;0.75;42;1.64255138461651;1.0;Gerhart Eiderkar;F;0.75;0;0.0;1.0;NS;NS3;Gerhart_Eiderkar.png;1.03333333333333;19;ISKP;53;I;33;S;85;K;62;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
100;1.80824362824002;1.31253982142824;;1.0;0.75;1.0;6;2.3039474350518;1.3165;Gimaldo Rhoran;VM;0.75;0;0.0;0.75;KU;KU3;Gimaldo_Rhoran.png;0.966666666666667;20;ISKB;75;I;40;S;90;K;44;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
101;3.65841061224468;3.67693272055389;19;1.0;1.0;0.75;52;3.63062744978087;1.205;Gio Kongo;MV;0.75;9;0.107142857142857;0.75;SS;SS2;Gio_Kongo.png;0.914;29;ENKB;34;E;55;N;95;K;20;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
102;3.35528646065681;3.29802236265414;;1.0;0.75;0.75;34;3.41255055865949;0.5;Gonclavo Zotico;HM;1.0;0;0.0;0.75;COB;COB3;Gonclavo_Zotico.png;1.16428571428571;20;ISKB;65;I;8;S;65;K;38;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
103;5.31384826406566;5.29343528170554;4;0.97;0.75;0.75;45;5.33426124642578;1.228;Greg Hill;HM;1.0;49;0.583333333333333;0.75;ÖD;ÖD2;Greg_Hill.png;0.972;30;ENKB;36;E;95;N;64;K;17;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
104;2.43431820641537;2.20772771632223;;0.98;0.75;1.0;43;2.6609086965085;0.9725;Grones Museburny;VM;0.75;0;0.0;0.75;SST;SST3;Grones_Museburny.png;1.06428571428571;32;INKP;79;I;84;N;53;K;60;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
105;1.98415136168257;2.43700192261455;;1.0;0.75;1.0;16;1.5313008007506;1.0;Habib Salmes;VM;0.75;0;0.0;0.75;GC;GC3;Habib_Salmes.png;1.06666666666667;25;ISTP;83;I;17;S;44;T;90;P;Upptäckare;Virtous;Modig och praktisk experimentör, mästare av alla typer av redskap
106;2.82414573906872;4.22784829628166;;1.0;1.0;0.75;5;0.718591903249315;1.22;Haemon Archippos;MV;0.75;0;0.0;0.75;HS;HS3;Haemon_Archippos.png;0.958333333333333;24;INKB;80;I;79;N;97;K;19;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
107;1.09132101553746;1.17880831721994;;1.0;1.0;0.75;33;0.960090063013736;1.0;Hergang Molz;MV;0.75;0;0.0;0.75;ÖR;ÖR3;Hergang_Molz.png;1.125;20;INKP;66;I;85;N;72;K;100;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
108;2.64142664579715;3.30000446511565;;1.0;0.75;0.75;53;1.98284882647864;1.279;Hung Bahn;HM;1.0;0;0.0;0.75;TBT;TBT2;Hung_Bahn.png;1.12142857142857;18;ESTB;13;E;14;S;7;T;32;B;Bevakare;Verkställaren;Utmärkt administratör, oöverträffad förmåga att hantera saker och människor
109;3.29831850434993;3.24085421880337;;1.0;0.75;0.75;54;3.35578278989648;1.5;Hurak Liee;HM;1.0;29;0.345238095238095;0.75;PBV;PBV1;Hurak_Liee.png;0.98;32;INKB;82;I;92;N;94;K;35;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
110;2.14772272246149;2.1006279087643;;1.0;0.75;0.75;55;2.19481753615868;1.0;Ian Slovchi;HM;1.0;1;0.0119047619047619;0.75;SVF;SVF1;Ian_Slovchi.png;0.883333333333333;26;ISKP;79;I;38;S;67;K;62;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
111;3.09585441168701;2.91795313221155;;1.0;1.0;0.75;56;3.36270633090021;1.0;Icha Chan;MV;0.75;23;0.273809523809524;0.75;ZB;ZB2;Icha_Chan.png;1.122;28;ISTB;95;I;7;S;37;T;1;B;Bevakare;Logistikern;Praktisk och fakta-sinnad vars pålitlighet inte kan betvivlas
112;4.72368102300375;4.57516299075979;17;1.0;0.75;1.0;22;4.87219905524772;0.959;Igor Shlifi;VM;0.75;5;0.0595238095238095;0.75;VIK;VIK1;Igor_Shlifi.png;1.146;27;ENTP;15;E;54;N;2;T;66;P;Analytiker;Debatören;Smart, nyfiken tänkare som inte kan motstå en intellektuell utmaning
113;2.41086976291833;2.30830952344682;;1.0;0.75;1.0;55;2.51343000238984;1.2795;Igor Stovchki;VM;0.75;6;0.0714285714285714;0.75;CHA;CHA3;Igor_Stovchki.png;1.174;31;ESKP;43;E;42;S;92;K;87;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
114;2.7143969176814;2.74982045815189;;1.0;0.75;0.75;57;2.67897337721092;1.5;Ili Bani;HM;1.0;1;0.0119047619047619;0.75;ISF;ISF2;Ili_Bani.png;1.172;32;ISKP;69;I;30;S;100;K;95;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
115;4.46765179210458;4.27464260277382;3;1.0;0.75;1.0;4;4.66066098143534;1.454;Ill Sonta;VM;0.75;2;0.0238095238095238;0.75;SS;SS3;Ill_Sonta.png;1.068;27;INKP;73;I;70;N;53;K;88;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
116;2.91313374400322;3.52465611774961;;1.0;0.75;1.0;15;2.30161137025682;1.5;Illki Suvaantara;VM;0.75;0;0.0;0.75;LION;LION3;Illki_Suvaantara.png;1.05;22;INKB;89;I;95;N;56;K;48;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
117;2.74249187047931;4.22138585943264;;1.0;0.75;0.75;22;1.26359788152598;1.5;Illmarum Zuhal;HM;1.0;0;0.0;0.75;ELD;ELD1;Illmarum_Zuhal.png;0.916666666666667;24;ESKP;13;E;4;S;91;K;79;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
118;4.51222477553025;4.46150689296628;;1.0;0.75;0.75;36;4.56294265809421;1.5;Ismed Shamed;HM;1.0;18;0.214285714285714;0.75;SF;SF2;Ismed_Shamed.png;1.248;24;INKP;77;I;83;N;81;K;85;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
119;4.22366462965422;3.86477899401318;;1.0;0.75;1.0;39;4.58255026529527;1.159;Ista Skovskil;VM;0.75;35;0.416666666666667;0.75;KÄ;KÄ3;Ista_Skovskil.png;1.09;29;ESKB;11;E;5;S;66;K;4;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
120;3.14779705548454;3.04164994367857;;1.0;0.75;0.75;58;3.2539441672905;1.0;Istam Poto;HM;1.0;28;0.333333333333333;0.75;PA;PA2;Istam_Poto.png;0.976;31;ENKP;41;E;93;N;80;K;67;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
121;3.57753547571745;3.65702428935573;;1.0;0.75;1.0;59;3.49804666207916;1.42;Istito Gergima;VM;0.75;28;0.333333333333333;0.75;SL;SL2;Istito_Gergima.png;1.072;32;ENTP;19;E;82;N;36;T;59;P;Analytiker;Debatören;Smart, nyfiken tänkare som inte kan motstå en intellektuell utmaning
122;1.57365430486868;1.42168516978103;;1.0;1.0;0.75;41;1.80160800750016;1.0;Ivan Orvy;MV;0.75;7;0.0833333333333333;0.75;COB;COB4;Ivan_Orvy.png;1.09166666666667;25;INTB;74;I;97;N;35;T;8;B;Analytiker;Arkitekten;Fantasifull och strategisk tänkare, med en plan för allt
123;4.00061651594794;3.21152215564985;12;0.91;0.75;1.0;45;4.78971087624603;0.889;Jack Vilson;VM;0.75;32;0.380952380952381;0.75;LOD;LOD2;Jack_Vilson.png;1.094;27;ESKP;31;E;26;S;89;K;76;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
124;5.27627058413648;5.21330859905171;15;1.0;0.75;0.75;15;5.31824524085966;1.475;Jan Läke;F;0.75;65;0.773809523809524;1.0;SL;SL3;Jan_Läke.png;1.148;27;ISKP;63;I;36;S;91;K;57;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
125;2.06779626954406;2.61607684110617;;1.0;1.0;0.75;34;1.24537541220091;1.0;Jayme Arlo;MV;0.75;0;0.0;0.75;HH;HH5;Jayme_Arlo.png;0.88;24;ENTP;45;E;93;N;5;T;74;P;Analytiker;Debatören;Smart, nyfiken tänkare som inte kan motstå en intellektuell utmaning
126;2.99112543567592;1.02686532061191;;1.0;0.75;0.75;6;4.30063217905193;1.5;Jelix Ofo;F;0.75;0;0.0;1.0;CJ;CJ6;Jelix_Ofo.png;1.18333333333333;25;ISKB;56;I;30;S;84;K;3;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
127;2.98978604451252;3.51739670953957;;1.0;1.0;0.75;35;2.19837004697195;1.5;Jeroen Koing;MV;0.75;0;0.0;0.75;HS;HS4;Jeroen_Koing.png;1.186;19;ISTP;94;I;47;S;36;T;73;P;Upptäckare;Virtous;Modig och praktisk experimentör, mästare av alla typer av redskap
128;2.41336784254632;2.82905050519205;;1.0;1.0;0.75;58;1.78984384857773;1.005;Jianju Kun;MV;0.75;4;0.0476190476190476;0.75;SOS;SOS2;Jianju_Kun.png;1.15833333333333;28;ISKP;84;I;11;S;87;K;56;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
129;3.28107810837755;3.34047513857116;;0.85;1.0;0.75;60;3.19198256308715;1.5;Jidda Surat;MV;0.75;5;0.0595238095238095;0.75;CHA;CHA4;Jidda_Surat.png;1.082;30;INTP;80;I;77;N;19;T;95;P;Analytiker;Logikern;Innovativ uppfinnare med en osläkbar kunskapstörst
130;2.93409350309034;3.02200378564427;;1.0;1.0;0.75;48;2.80222807925944;1.213;Jim Gerow;MV;0.75;10;0.119047619047619;0.75;MS;MS1;Jim_Gerow.png;1.026;27;ISTP;77;I;46;S;43;T;53;P;Upptäckare;Virtous;Modig och praktisk experimentör, mästare av alla typer av redskap
131;2.90559790452511;2.99111498719977;;1.0;1.0;0.75;17;2.77732228051311;0.904;Jim Spicer;MV;0.75;4;0.0476190476190476;0.75;SS;SS4;Jim_Spicer.png;1.066;30;INKB;80;I;64;N;97;K;32;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
132;2.95014374999787;1.43471469799519;;1.0;0.75;0.75;48;4.46557280200055;1.0;Jinzo Wee;HM;1.0;0;0.0;0.75;TD;TD4;Jinzo_Wee.png;0.906;20;INKB;53;I;73;N;72;K;48;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
133;4.85866947458915;5.11693952486513;15;1.0;0.75;1.0;61;4.60039942431318;1.058;Joe Kovi;VM;0.75;21;0.25;0.75;TWL;TWL2;Joe_Kovi.png;0.994;25;ESKB;14;E;10;S;59;K;24;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
134;3.6951863683784;5.2313777396853;;0.87;1.0;0.75;20;1.39089931141805;1.18;John Erkling;MV;0.75;0;0.0;0.75;ELD;ELD2;John_Erkling.png;1.23333333333333;19;ESKB;45;E;35;S;75;K;26;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
135;5.44723694075727;5.34810124182157;6;1.0;0.75;1.0;44;5.54637263969298;0.566;John Pep;VM;0.75;72;0.857142857142857;0.75;SL;SL4;John_Pep.png;0.948;29;ISKB;55;I;10;S;62;K;47;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
136;2.43226906354288;2.05717400256348;;1.0;0.75;0.75;25;2.68233243752915;1.1345;Jorgen Slenisch;F;0.75;9;0.107142857142857;1.0;PBV;PBV2;Jorgen_Slenisch.png;0.978;30;ISKB;67;I;5;S;91;K;40;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
137;3.78126858685792;3.32510981205862;;1.0;0.75;0.75;52;4.08537443672412;1.3845;Jose Ewúo;F;0.75;22;0.261904761904762;1.0;ZB;ZB3;Jose_Ewúo.png;1.028;27;ENTB;16;E;53;N;29;T;3;B;Analytiker;Befälhavaren;Modig, fantasifull ledaretyp med stark vilja. Hittar alltid en väg, eller skapar den
138;4.84210748046683;5.06398767825404;16;1.0;1.0;0.75;21;4.50928718378601;1.5;Josef Black;MV;0.75;23;0.273809523809524;0.75;SSL;SSL4;Josef_Black.png;1.10666666666667;25;ESKP;24;E;41;S;89;K;52;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
139;2.3459508719715;2.53593940660289;;1.0;0.75;0.75;62;2.15596233734012;1.0145;Josef Zakarias;HM;1.0;3;0.0357142857142857;0.75;TW;TW2;Josef_Zakarias.png;0.896;30;ENKB;32;E;87;N;84;K;27;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
140;1.28759230793588;0.972317390138586;;1.0;0.75;0.75;37;1.60286722573318;1.0;Joseph Xelor;HM;1.0;0;0.0;0.75;SV;SV3;Joseph_Xelor.png;0.95;24;ISKB;54;I;36;S;79;K;1;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
141;3.5341437159091;4.10235922105946;;1.0;0.75;1.0;26;2.96592821075873;1.5;Josip Gragig;VM;0.75;0;0.0;0.75;SOL;SOL4;Josip_Gragig.png;0.921666666666667;28;ENKP;31;E;79;N;77;K;79;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
142;4.52750453757401;1.91745670485481;;1.0;0.75;0.75;48;6.26753642605348;1.465;Jozo Utidkan;F;0.75;0;0.0;1.0;TD;TD5;Jozo_Utidkan.png;1.028;20;ISKP;55;I;21;S;61;K;57;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
143;1.90318075483905;1.84336924803501;;1.0;0.75;1.0;25;1.9629922616431;1.22;Július Kopecky;VM;0.75;0;0.0;0.75;CN;CN1;Július_Kopecky.png;0.96;20;ESTP;28;E;3;S;36;T;56;P;Upptäckare;Entreprenören;Smart, energisk och väldigt klarsynt. Njuter av att leva på gränsen.
144;2.92743850412465;3.02538164325887;;1.0;0.75;0.75;33;2.82949536499043;0.6625;Jürgen Zütt;HM;1.0;8;0.0952380952380952;0.75;KS;KS2;Jürgen_Zütt.png;1.048;30;ISKP;100;I;31;S;69;K;99;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
145;3.84577368585723;3.96094179094;;0.75;0.75;1.0;18;3.73060558077445;1.5;Kaden Bayville;VM;0.75;9;0.107142857142857;0.75;HS;HS5;Kaden_Bayville.png;1.11666666666667;22;ESKP;2;E;5;S;78;K;100;P;Upptäckare;Underhållaren;Spontan, energisk och entusiastisk underhållare. Livet är aldrig tråkigt omkring honom.
146;3.09926340646416;3.08402329401723;;1.0;1.0;0.75;62;3.12212357513455;1.475;Kambri Nazario;MV;0.75;4;0.0476190476190476;0.75;TA;TA2;Kambri_Nazario.png;1.156;22;ISTP;83;I;42;S;18;T;51;P;Upptäckare;Virtous;Modig och praktisk experimentör, mästare av alla typer av redskap
147;3.563591269351;4.32792357465581;;1.0;0.75;1.0;35;2.7992589640462;1.5;Kamya Amer;VM;0.75;0;0.0;0.75;NS;NS4;Kamya_Amer.png;1.09166666666667;23;ESKB;47;E;50;S;79;K;4;B;Bevakare;Konsul;Extraordinärt omsorgsfull, social och populär. Alltid ivrig att hjälpa till
148;4.10788511434109;4.40209494459888;;1.0;1.0;0.75;28;3.6665703689544;1.46;Kann Chosa;MV;0.75;1;0.0119047619047619;0.75;TBT;TBT3;Kann_Chosa.png;1.086;31;INKB;90;I;79;N;96;K;32;B;Diplomat;Advokaten;Tyst, mystisk men ändå väldigt inspirerande och en outtrötlig idealist
149;3.51171108697625;5.09557405116838;;1.0;1.0;0.75;23;1.13591664068804;1.5;Karel Koshka;MV;0.75;1;0.0119047619047619;0.75;KU;KU4;Karel_Koshka.png;0.958333333333333;24;INKP;61;I;95;N;83;K;74;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
150;3.95153135822438;0.844994941895963;;1.0;0.75;0.75;55;6.02255563577666;1.375;Kaschalkov Vovolski;F;0.75;2;0.0238095238095238;1.0;SFI;SFI3;Kaschalkov_Vovolski.png;1.16428571428571;24;ISKB;92;I;27;S;71;K;25;B;Bevakare;Beskyddaren;Väldigt dedikerad och varm beskyddare, alltid redo att beskydda sina älskade
151;4.51046376225442;4.220253957442;17;1.0;0.75;0.75;29;4.7039369654627;1.151;Kastan Georst;F;0.75;75;0.892857142857143;1.0;DO;DO2;Kastan_Georst.png;0.966;29;INTP;84;I;68;N;39;T;74;P;Analytiker;Logikern;Innovativ uppfinnare med en osläkbar kunskapstörst
152;3.56271087778602;4.74143052303112;;1.0;1.0;0.75;52;1.79463140991837;1.305;Keo Niemin;MV;0.75;7;0.0833333333333333;0.75;GE;GE1;Keo_Niemin.png;1.05;18;ENTB;49;E;89;N;32;T;37;B;Analytiker;Befälhavaren;Modig, fantasifull ledaretyp med stark vilja. Hittar alltid en väg, eller skapar den
153;2.15895332107369;1.0084505718276;;1.0;0.75;1.0;43;3.30945607031978;1.2555;Kibuuka Jumaane;VM;0.75;0;0.0;0.75;VP;VP3;Kibuuka_Jumaane.png;1.17857142857143;26;ISKP;74;I;10;S;84;K;74;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
154;2.44004159560541;2.34345691494407;;1.0;0.75;1.0;17;2.53662627626674;1.5;Kiko Labos;VM;0.75;4;0.0476190476190476;0.75;CN;CN2;Kiko_Labos.png;1.216;26;ENTP;7;E;84;N;16;T;97;P;Analytiker;Debatören;Smart, nyfiken tänkare som inte kan motstå en intellektuell utmaning
155;3.23982521645302;3.25595659596651;;1.0;0.75;0.75;47;3.22907096344403;1.335;Kim You Sung;F;0.75;3;0.0357142857142857;1.0;TL;TL2;Kim_You_Sung.png;0.96;26;INKP;91;I;96;N;56;K;78;P;Diplomat;Medlaren;Poetisk, vänlig och alturistisk. Alltid ivrig att hjälpa en god sak
156;2.66775559013375;1.90730899417414;;1.0;0.75;0.75;43;3.17471998744017;1.495;Kindo Popo;F;0.75;0;0.0;1.0;SVF;SVF2;Kindo_Popo.png;1.094;29;ENTB;15;E;100;N;29;T;6;B;Analytiker;Befälhavaren;Modig, fantasifull ledaretyp med stark vilja. Hittar alltid en väg, eller skapar den
157;2.0174588821106;2.47990378770457;;1.0;0.75;0.75;24;1.55501397651664;1.07;Kito Emwandah;HM;1.0;0;0.0;0.75;SOS;SOS3;Kito_Emwandah.png;1.15833333333333;27;ISKP;53;I;6;S;60;K;90;P;Upptäckare;Äventyraren;Flexibel och charmig artist, alltid redo att utforska och upptäcka något nytt
158;4.68612138257479;4.23458649323576;11;1.0;0.75;1.0;63;5.13765627191383;1.5;Klar Parts;VM;0.75;12;0.142857142857143;0.75;TH;TH3;Klar_Parts.png;1.086;25;ISTB;93;I;32;S;38;T;8;B;Bevakare;Logistikern;Praktisk och fakta-sinnad vars pålitlighet inte kan betvivlas
159;5.02484225073982;4.8739097005844;5;1.0;0.75;0.75;41;5.12546395084344;1.388;Klivi Hetchkov;F;0.75;9;0.107142857142857;1.0;TA;TA3;Klivi_Hetchkov.png;1.1;32;ENKP;8;E;83;N;80;K;96;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
160;3.24673794012727;2.98276675487896;;1.0;0.75;1.0;42;3.51070912537558;1.5;Klychan Ferman;VM;0.75;1;0.0119047619047619;0.75;ISF;ISF3;Klychan_Ferman.png;0.85;28;ENTB;28;E;88;N;37;T;38;B;Analytiker;Befälhavaren;Modig, fantasifull ledaretyp med stark vilja. Hittar alltid en väg, eller skapar den
161;5.36673916489706;5.320729924593;9;1.0;0.75;1.0;4;5.41274840520111;1.5;Koch Jagazi;VM;0.75;32;0.380952380952381;0.75;SF;SF3;Koch_Jagazi.png;1.04;26;ENKB;39;E;52;N;91;K;19;B;Diplomat;Huvudpersonen;Karismatisk och inspirerande ledare med en förmåga att trollbinda sina lyssnare
162;3.32764332689301;4.61831281331129;;1.0;1.0;0.75;38;1.39163909726559;1.5;Kolvar Voltavan;MV;0.75;0;0.0;0.75;COB;COB5;Kolvar_Voltavan.png;1.41666666666667;21;ENKP;32;E;82;N;90;K;62;P;Diplomat;Aktivisten;Entusiastisk, kreativ, social och fritänkare som alltid kan hitta en andledning att le
